Question 1,Question 2,Labels,Num_fiche_q1,Num_fiche_q2
"Pour bénéficier du dispositif « Duflot » sur un logement neuf ou assimilé, quelle est la durée minimale d’engagement de location nue à titre de résidence principale exigée ?","Selon la réglementation fiscale française, à quelle condition précise un non-résident fiscal peut-il bénéficier de la réduction d’impôt relative à un investissement immobilier locatif, pour un investissement réalisé à partir de 2019 ?",1,22,22
"Pour bénéficier du dispositif « Duflot » sur un logement neuf ou assimilé, quelle est la durée minimale d’engagement de location nue à titre de résidence principale exigée ?","Dans le dispositif « Censi-Bouvard » (loueur en meublé non professionnel), quelle est la durée minimale d’engagement de location meublée exigée pour bénéficier de la réduction d’impôt ?",1,22,22
"Pour le dispositif « Censi-Bouvard », quelle est la limite annuelle globale d’investissement ouvrant droit à la réduction d’impôt, que l’on acquière un ou plusieurs logements ?",Quelle est la durée minimale initiale d’engagement de location pour bénéficier du dispositif « Pinel » lorsqu’on choisit la période la plus courte ?,1,22,22
"Pour le dispositif « Censi-Bouvard », quelle est la limite annuelle globale d’investissement ouvrant droit à la réduction d’impôt, que l’on acquière un ou plusieurs logements ?","Lorsque la base de calcul de la réduction d’impôt repose sur le prix d’acquisition ou de revient du bien, quel est le plafond en euros par mètre carré de surface habitable généralement applicable pour les dispositifs de défiscalisation locative évoqués ?",1,22,22
"Pour le dispositif « Censi-Bouvard », quelle est la limite annuelle globale d’investissement ouvrant droit à la réduction d’impôt, que l’on acquière un ou plusieurs logements ?","Dans le cadre d’un investissement « Pinel » réalisé en métropole, quel est le taux de réduction d’impôt applicable lorsque l’engagement de location est souscrit pour une durée initiale de 9 ans ?",1,22,22
"Pour le dispositif « Censi-Bouvard », quelle est la limite annuelle globale d’investissement ouvrant droit à la réduction d’impôt, que l’on acquière un ou plusieurs logements ?","Selon la réglementation fiscale française, à quelle condition précise un non-résident fiscal peut-il bénéficier de la réduction d’impôt relative à un investissement immobilier locatif, pour un investissement réalisé à partir de 2019 ?",1,22,22
"Pour le dispositif « Censi-Bouvard », quelle est la limite annuelle globale d’investissement ouvrant droit à la réduction d’impôt, que l’on acquière un ou plusieurs logements ?","Dans le dispositif « Censi-Bouvard » (loueur en meublé non professionnel), quelle est la durée minimale d’engagement de location meublée exigée pour bénéficier de la réduction d’impôt ?",1,22,22
Quelle est la durée minimale initiale d’engagement de location pour bénéficier du dispositif « Pinel » lorsqu’on choisit la période la plus courte ?,"Lorsque la base de calcul de la réduction d’impôt repose sur le prix d’acquisition ou de revient du bien, quel est le plafond en euros par mètre carré de surface habitable généralement applicable pour les dispositifs de défiscalisation locative évoqués ?",1,22,22
Quelle est la durée minimale initiale d’engagement de location pour bénéficier du dispositif « Pinel » lorsqu’on choisit la période la plus courte ?,"Dans le cadre d’un investissement « Pinel » réalisé en métropole, quel est le taux de réduction d’impôt applicable lorsque l’engagement de location est souscrit pour une durée initiale de 9 ans ?",1,22,22
Quelle est la durée minimale initiale d’engagement de location pour bénéficier du dispositif « Pinel » lorsqu’on choisit la période la plus courte ?,"Selon la réglementation fiscale française, à quelle condition précise un non-résident fiscal peut-il bénéficier de la réduction d’impôt relative à un investissement immobilier locatif, pour un investissement réalisé à partir de 2019 ?",1,22,22
Quelle est la durée minimale initiale d’engagement de location pour bénéficier du dispositif « Pinel » lorsqu’on choisit la période la plus courte ?,"Dans le dispositif « Censi-Bouvard » (loueur en meublé non professionnel), quelle est la durée minimale d’engagement de location meublée exigée pour bénéficier de la réduction d’impôt ?",1,22,22
"Lorsque la base de calcul de la réduction d’impôt repose sur le prix d’acquisition ou de revient du bien, quel est le plafond en euros par mètre carré de surface habitable généralement applicable pour les dispositifs de défiscalisation locative évoqués ?","Dans le cadre d’un investissement « Pinel » réalisé en métropole, quel est le taux de réduction d’impôt applicable lorsque l’engagement de location est souscrit pour une durée initiale de 9 ans ?",1,22,22
"Lorsque la base de calcul de la réduction d’impôt repose sur le prix d’acquisition ou de revient du bien, quel est le plafond en euros par mètre carré de surface habitable généralement applicable pour les dispositifs de défiscalisation locative évoqués ?","Selon la réglementation fiscale française, à quelle condition précise un non-résident fiscal peut-il bénéficier de la réduction d’impôt relative à un investissement immobilier locatif, pour un investissement réalisé à partir de 2019 ?",1,22,22
"Lorsque la base de calcul de la réduction d’impôt repose sur le prix d’acquisition ou de revient du bien, quel est le plafond en euros par mètre carré de surface habitable généralement applicable pour les dispositifs de défiscalisation locative évoqués ?","Dans le dispositif « Censi-Bouvard » (loueur en meublé non professionnel), quelle est la durée minimale d’engagement de location meublée exigée pour bénéficier de la réduction d’impôt ?",1,22,22
"Dans le cadre d’un investissement « Pinel » réalisé en métropole, quel est le taux de réduction d’impôt applicable lorsque l’engagement de location est souscrit pour une durée initiale de 9 ans ?","Selon la réglementation fiscale française, à quelle condition précise un non-résident fiscal peut-il bénéficier de la réduction d’impôt relative à un investissement immobilier locatif, pour un investissement réalisé à partir de 2019 ?",1,22,22
"Dans le cadre d’un investissement « Pinel » réalisé en métropole, quel est le taux de réduction d’impôt applicable lorsque l’engagement de location est souscrit pour une durée initiale de 9 ans ?","Dans le dispositif « Censi-Bouvard » (loueur en meublé non professionnel), quelle est la durée minimale d’engagement de location meublée exigée pour bénéficier de la réduction d’impôt ?",1,22,22
"Selon la réglementation fiscale française, à quelle condition précise un non-résident fiscal peut-il bénéficier de la réduction d’impôt relative à un investissement immobilier locatif, pour un investissement réalisé à partir de 2019 ?","Dans le dispositif « Censi-Bouvard » (loueur en meublé non professionnel), quelle est la durée minimale d’engagement de location meublée exigée pour bénéficier de la réduction d’impôt ?",1,22,22
"Quel est le taux exact de crédit d'impôt applicable aux dépenses effectivement supportées pour l'emploi d'un salarié à domicile en France, sous réserve de respecter les plafonds de dépenses ?","Si un contribuable fait appel à un salarié pour des petits travaux de bricolage à domicile, quel est le montant limite annuel de dépenses ouvrant droit à l'avantage fiscal pour cette seule prestation, et sous quelle condition de durée d'intervention ?",1,23,23
"Quel est le taux exact de crédit d'impôt applicable aux dépenses effectivement supportées pour l'emploi d'un salarié à domicile en France, sous réserve de respecter les plafonds de dépenses ?","Lorsque l’un des membres du foyer fiscal bénéficie d’un taux d’invalidité d’au moins 80 % ou perçoit une pension d’invalidité de 3e catégorie, quel est le plafond annuel des dépenses d’emploi à domicile auquel aucune majoration ne s’applique ?",1,23,23
"Quel est le taux exact de crédit d'impôt applicable aux dépenses effectivement supportées pour l'emploi d'un salarié à domicile en France, sous réserve de respecter les plafonds de dépenses ?","Si un contribuable souscrit au service « CESU + » pour l’emploi d’un salarié à domicile et active l’avance immédiate, comment s’opère concrètement la réduction de la dépense à sa charge chaque mois, dans la limite du plafond de crédit d’impôt ?",1,23,23
"Quel est le taux exact de crédit d'impôt applicable aux dépenses effectivement supportées pour l'emploi d'un salarié à domicile en France, sous réserve de respecter les plafonds de dépenses ?","Dans le cadre de l’emploi à domicile pour un ascendant, quelle est la principale conséquence si le contribuable souhaite déduire une pension alimentaire pour ce même ascendant la même année ?",1,23,23
"Quel est le taux exact de crédit d'impôt applicable aux dépenses effectivement supportées pour l'emploi d'un salarié à domicile en France, sous réserve de respecter les plafonds de dépenses ?","En cas d’emploi direct d’un salarié à domicile, quel document annuel délivré par l’URSSAF, la MSA ou le centre national de traitement du CESU justifie du montant des sommes versées et doit pouvoir être produit à la demande de l’administration fiscale ?",1,23,23
"Quel est le taux exact de crédit d'impôt applicable aux dépenses effectivement supportées pour l'emploi d'un salarié à domicile en France, sous réserve de respecter les plafonds de dépenses ?","Dans quel cas particulier le plafond annuel de 12 000 € (ou 15 000 € la première année d'embauche) pour l’emploi à domicile peut-il être augmenté de 1 500 € supplémentaires, sans jamais dépasser 15 000 € (ou 18 000 € en première année) ?",1,23,23
"Quel est le taux exact de crédit d'impôt applicable aux dépenses effectivement supportées pour l'emploi d'un salarié à domicile en France, sous réserve de respecter les plafonds de dépenses ?","Dans le cadre du crédit d’impôt pour emploi à domicile, jusqu’à quel montant maximum la limite de dépenses peut-elle être majorée pour la première année d’embauche d’un salarié à domicile, si le contribuable a des personnes à charge ?",1,23,23
"Quel est le taux exact de crédit d'impôt applicable aux dépenses effectivement supportées pour l'emploi d'un salarié à domicile en France, sous réserve de respecter les plafonds de dépenses ?","Par défaut, à combien s’élève en euros la limite annuelle de dépenses retenues pour le calcul du crédit d’impôt lorsqu’on emploie un salarié à domicile, avant toute majoration ?",1,23,23
"Quel est le taux exact de crédit d'impôt applicable aux dépenses effectivement supportées pour l'emploi d'un salarié à domicile en France, sous réserve de respecter les plafonds de dépenses ?","Parmi les activités suivantes, laquelle est strictement exclue du champ des dépenses éligibles au crédit d’impôt pour l’emploi d’un salarié à domicile, même si l’activité est exercée chez une personne dépendante ?",1,23,23
"Si un contribuable fait appel à un salarié pour des petits travaux de bricolage à domicile, quel est le montant limite annuel de dépenses ouvrant droit à l'avantage fiscal pour cette seule prestation, et sous quelle condition de durée d'intervention ?","Lorsque l’un des membres du foyer fiscal bénéficie d’un taux d’invalidité d’au moins 80 % ou perçoit une pension d’invalidité de 3e catégorie, quel est le plafond annuel des dépenses d’emploi à domicile auquel aucune majoration ne s’applique ?",1,23,23
"Si un contribuable fait appel à un salarié pour des petits travaux de bricolage à domicile, quel est le montant limite annuel de dépenses ouvrant droit à l'avantage fiscal pour cette seule prestation, et sous quelle condition de durée d'intervention ?","Si un contribuable souscrit au service « CESU + » pour l’emploi d’un salarié à domicile et active l’avance immédiate, comment s’opère concrètement la réduction de la dépense à sa charge chaque mois, dans la limite du plafond de crédit d’impôt ?",1,23,23
"Si un contribuable fait appel à un salarié pour des petits travaux de bricolage à domicile, quel est le montant limite annuel de dépenses ouvrant droit à l'avantage fiscal pour cette seule prestation, et sous quelle condition de durée d'intervention ?","Dans le cadre de l’emploi à domicile pour un ascendant, quelle est la principale conséquence si le contribuable souhaite déduire une pension alimentaire pour ce même ascendant la même année ?",1,23,23
"Si un contribuable fait appel à un salarié pour des petits travaux de bricolage à domicile, quel est le montant limite annuel de dépenses ouvrant droit à l'avantage fiscal pour cette seule prestation, et sous quelle condition de durée d'intervention ?","En cas d’emploi direct d’un salarié à domicile, quel document annuel délivré par l’URSSAF, la MSA ou le centre national de traitement du CESU justifie du montant des sommes versées et doit pouvoir être produit à la demande de l’administration fiscale ?",1,23,23
"Si un contribuable fait appel à un salarié pour des petits travaux de bricolage à domicile, quel est le montant limite annuel de dépenses ouvrant droit à l'avantage fiscal pour cette seule prestation, et sous quelle condition de durée d'intervention ?","Dans quel cas particulier le plafond annuel de 12 000 € (ou 15 000 € la première année d'embauche) pour l’emploi à domicile peut-il être augmenté de 1 500 € supplémentaires, sans jamais dépasser 15 000 € (ou 18 000 € en première année) ?",1,23,23
"Si un contribuable fait appel à un salarié pour des petits travaux de bricolage à domicile, quel est le montant limite annuel de dépenses ouvrant droit à l'avantage fiscal pour cette seule prestation, et sous quelle condition de durée d'intervention ?","Dans le cadre du crédit d’impôt pour emploi à domicile, jusqu’à quel montant maximum la limite de dépenses peut-elle être majorée pour la première année d’embauche d’un salarié à domicile, si le contribuable a des personnes à charge ?",1,23,23
"Si un contribuable fait appel à un salarié pour des petits travaux de bricolage à domicile, quel est le montant limite annuel de dépenses ouvrant droit à l'avantage fiscal pour cette seule prestation, et sous quelle condition de durée d'intervention ?","Par défaut, à combien s’élève en euros la limite annuelle de dépenses retenues pour le calcul du crédit d’impôt lorsqu’on emploie un salarié à domicile, avant toute majoration ?",1,23,23
"Si un contribuable fait appel à un salarié pour des petits travaux de bricolage à domicile, quel est le montant limite annuel de dépenses ouvrant droit à l'avantage fiscal pour cette seule prestation, et sous quelle condition de durée d'intervention ?","Parmi les activités suivantes, laquelle est strictement exclue du champ des dépenses éligibles au crédit d’impôt pour l’emploi d’un salarié à domicile, même si l’activité est exercée chez une personne dépendante ?",1,23,23
"Lorsque l’un des membres du foyer fiscal bénéficie d’un taux d’invalidité d’au moins 80 % ou perçoit une pension d’invalidité de 3e catégorie, quel est le plafond annuel des dépenses d’emploi à domicile auquel aucune majoration ne s’applique ?","Si un contribuable souscrit au service « CESU + » pour l’emploi d’un salarié à domicile et active l’avance immédiate, comment s’opère concrètement la réduction de la dépense à sa charge chaque mois, dans la limite du plafond de crédit d’impôt ?",1,23,23
"Lorsque l’un des membres du foyer fiscal bénéficie d’un taux d’invalidité d’au moins 80 % ou perçoit une pension d’invalidité de 3e catégorie, quel est le plafond annuel des dépenses d’emploi à domicile auquel aucune majoration ne s’applique ?","Dans le cadre de l’emploi à domicile pour un ascendant, quelle est la principale conséquence si le contribuable souhaite déduire une pension alimentaire pour ce même ascendant la même année ?",1,23,23
"Lorsque l’un des membres du foyer fiscal bénéficie d’un taux d’invalidité d’au moins 80 % ou perçoit une pension d’invalidité de 3e catégorie, quel est le plafond annuel des dépenses d’emploi à domicile auquel aucune majoration ne s’applique ?","En cas d’emploi direct d’un salarié à domicile, quel document annuel délivré par l’URSSAF, la MSA ou le centre national de traitement du CESU justifie du montant des sommes versées et doit pouvoir être produit à la demande de l’administration fiscale ?",1,23,23
"Lorsque l’un des membres du foyer fiscal bénéficie d’un taux d’invalidité d’au moins 80 % ou perçoit une pension d’invalidité de 3e catégorie, quel est le plafond annuel des dépenses d’emploi à domicile auquel aucune majoration ne s’applique ?","Dans quel cas particulier le plafond annuel de 12 000 € (ou 15 000 € la première année d'embauche) pour l’emploi à domicile peut-il être augmenté de 1 500 € supplémentaires, sans jamais dépasser 15 000 € (ou 18 000 € en première année) ?",1,23,23
"Lorsque l’un des membres du foyer fiscal bénéficie d’un taux d’invalidité d’au moins 80 % ou perçoit une pension d’invalidité de 3e catégorie, quel est le plafond annuel des dépenses d’emploi à domicile auquel aucune majoration ne s’applique ?","Dans le cadre du crédit d’impôt pour emploi à domicile, jusqu’à quel montant maximum la limite de dépenses peut-elle être majorée pour la première année d’embauche d’un salarié à domicile, si le contribuable a des personnes à charge ?",1,23,23
"Lorsque l’un des membres du foyer fiscal bénéficie d’un taux d’invalidité d’au moins 80 % ou perçoit une pension d’invalidité de 3e catégorie, quel est le plafond annuel des dépenses d’emploi à domicile auquel aucune majoration ne s’applique ?","Par défaut, à combien s’élève en euros la limite annuelle de dépenses retenues pour le calcul du crédit d’impôt lorsqu’on emploie un salarié à domicile, avant toute majoration ?",1,23,23
"Lorsque l’un des membres du foyer fiscal bénéficie d’un taux d’invalidité d’au moins 80 % ou perçoit une pension d’invalidité de 3e catégorie, quel est le plafond annuel des dépenses d’emploi à domicile auquel aucune majoration ne s’applique ?","Parmi les activités suivantes, laquelle est strictement exclue du champ des dépenses éligibles au crédit d’impôt pour l’emploi d’un salarié à domicile, même si l’activité est exercée chez une personne dépendante ?",1,23,23
"Si un contribuable souscrit au service « CESU + » pour l’emploi d’un salarié à domicile et active l’avance immédiate, comment s’opère concrètement la réduction de la dépense à sa charge chaque mois, dans la limite du plafond de crédit d’impôt ?","Dans le cadre de l’emploi à domicile pour un ascendant, quelle est la principale conséquence si le contribuable souhaite déduire une pension alimentaire pour ce même ascendant la même année ?",1,23,23
"Si un contribuable souscrit au service « CESU + » pour l’emploi d’un salarié à domicile et active l’avance immédiate, comment s’opère concrètement la réduction de la dépense à sa charge chaque mois, dans la limite du plafond de crédit d’impôt ?","En cas d’emploi direct d’un salarié à domicile, quel document annuel délivré par l’URSSAF, la MSA ou le centre national de traitement du CESU justifie du montant des sommes versées et doit pouvoir être produit à la demande de l’administration fiscale ?",1,23,23
"Si un contribuable souscrit au service « CESU + » pour l’emploi d’un salarié à domicile et active l’avance immédiate, comment s’opère concrètement la réduction de la dépense à sa charge chaque mois, dans la limite du plafond de crédit d’impôt ?","Dans quel cas particulier le plafond annuel de 12 000 € (ou 15 000 € la première année d'embauche) pour l’emploi à domicile peut-il être augmenté de 1 500 € supplémentaires, sans jamais dépasser 15 000 € (ou 18 000 € en première année) ?",1,23,23
"Si un contribuable souscrit au service « CESU + » pour l’emploi d’un salarié à domicile et active l’avance immédiate, comment s’opère concrètement la réduction de la dépense à sa charge chaque mois, dans la limite du plafond de crédit d’impôt ?","Dans le cadre du crédit d’impôt pour emploi à domicile, jusqu’à quel montant maximum la limite de dépenses peut-elle être majorée pour la première année d’embauche d’un salarié à domicile, si le contribuable a des personnes à charge ?",1,23,23
"Si un contribuable souscrit au service « CESU + » pour l’emploi d’un salarié à domicile et active l’avance immédiate, comment s’opère concrètement la réduction de la dépense à sa charge chaque mois, dans la limite du plafond de crédit d’impôt ?","Par défaut, à combien s’élève en euros la limite annuelle de dépenses retenues pour le calcul du crédit d’impôt lorsqu’on emploie un salarié à domicile, avant toute majoration ?",1,23,23
"Si un contribuable souscrit au service « CESU + » pour l’emploi d’un salarié à domicile et active l’avance immédiate, comment s’opère concrètement la réduction de la dépense à sa charge chaque mois, dans la limite du plafond de crédit d’impôt ?","Parmi les activités suivantes, laquelle est strictement exclue du champ des dépenses éligibles au crédit d’impôt pour l’emploi d’un salarié à domicile, même si l’activité est exercée chez une personne dépendante ?",1,23,23
"Dans le cadre de l’emploi à domicile pour un ascendant, quelle est la principale conséquence si le contribuable souhaite déduire une pension alimentaire pour ce même ascendant la même année ?","En cas d’emploi direct d’un salarié à domicile, quel document annuel délivré par l’URSSAF, la MSA ou le centre national de traitement du CESU justifie du montant des sommes versées et doit pouvoir être produit à la demande de l’administration fiscale ?",1,23,23
"Dans le cadre de l’emploi à domicile pour un ascendant, quelle est la principale conséquence si le contribuable souhaite déduire une pension alimentaire pour ce même ascendant la même année ?","Dans quel cas particulier le plafond annuel de 12 000 € (ou 15 000 € la première année d'embauche) pour l’emploi à domicile peut-il être augmenté de 1 500 € supplémentaires, sans jamais dépasser 15 000 € (ou 18 000 € en première année) ?",1,23,23
"Dans le cadre de l’emploi à domicile pour un ascendant, quelle est la principale conséquence si le contribuable souhaite déduire une pension alimentaire pour ce même ascendant la même année ?","Dans le cadre du crédit d’impôt pour emploi à domicile, jusqu’à quel montant maximum la limite de dépenses peut-elle être majorée pour la première année d’embauche d’un salarié à domicile, si le contribuable a des personnes à charge ?",1,23,23
"Dans le cadre de l’emploi à domicile pour un ascendant, quelle est la principale conséquence si le contribuable souhaite déduire une pension alimentaire pour ce même ascendant la même année ?","Par défaut, à combien s’élève en euros la limite annuelle de dépenses retenues pour le calcul du crédit d’impôt lorsqu’on emploie un salarié à domicile, avant toute majoration ?",1,23,23
"Dans le cadre de l’emploi à domicile pour un ascendant, quelle est la principale conséquence si le contribuable souhaite déduire une pension alimentaire pour ce même ascendant la même année ?","Parmi les activités suivantes, laquelle est strictement exclue du champ des dépenses éligibles au crédit d’impôt pour l’emploi d’un salarié à domicile, même si l’activité est exercée chez une personne dépendante ?",1,23,23
"En cas d’emploi direct d’un salarié à domicile, quel document annuel délivré par l’URSSAF, la MSA ou le centre national de traitement du CESU justifie du montant des sommes versées et doit pouvoir être produit à la demande de l’administration fiscale ?","Dans quel cas particulier le plafond annuel de 12 000 € (ou 15 000 € la première année d'embauche) pour l’emploi à domicile peut-il être augmenté de 1 500 € supplémentaires, sans jamais dépasser 15 000 € (ou 18 000 € en première année) ?",1,23,23
"En cas d’emploi direct d’un salarié à domicile, quel document annuel délivré par l’URSSAF, la MSA ou le centre national de traitement du CESU justifie du montant des sommes versées et doit pouvoir être produit à la demande de l’administration fiscale ?","Dans le cadre du crédit d’impôt pour emploi à domicile, jusqu’à quel montant maximum la limite de dépenses peut-elle être majorée pour la première année d’embauche d’un salarié à domicile, si le contribuable a des personnes à charge ?",1,23,23
"En cas d’emploi direct d’un salarié à domicile, quel document annuel délivré par l’URSSAF, la MSA ou le centre national de traitement du CESU justifie du montant des sommes versées et doit pouvoir être produit à la demande de l’administration fiscale ?","Par défaut, à combien s’élève en euros la limite annuelle de dépenses retenues pour le calcul du crédit d’impôt lorsqu’on emploie un salarié à domicile, avant toute majoration ?",1,23,23
"En cas d’emploi direct d’un salarié à domicile, quel document annuel délivré par l’URSSAF, la MSA ou le centre national de traitement du CESU justifie du montant des sommes versées et doit pouvoir être produit à la demande de l’administration fiscale ?","Parmi les activités suivantes, laquelle est strictement exclue du champ des dépenses éligibles au crédit d’impôt pour l’emploi d’un salarié à domicile, même si l’activité est exercée chez une personne dépendante ?",1,23,23
"Dans quel cas particulier le plafond annuel de 12 000 € (ou 15 000 € la première année d'embauche) pour l’emploi à domicile peut-il être augmenté de 1 500 € supplémentaires, sans jamais dépasser 15 000 € (ou 18 000 € en première année) ?","Dans le cadre du crédit d’impôt pour emploi à domicile, jusqu’à quel montant maximum la limite de dépenses peut-elle être majorée pour la première année d’embauche d’un salarié à domicile, si le contribuable a des personnes à charge ?",1,23,23
"Dans quel cas particulier le plafond annuel de 12 000 € (ou 15 000 € la première année d'embauche) pour l’emploi à domicile peut-il être augmenté de 1 500 € supplémentaires, sans jamais dépasser 15 000 € (ou 18 000 € en première année) ?","Par défaut, à combien s’élève en euros la limite annuelle de dépenses retenues pour le calcul du crédit d’impôt lorsqu’on emploie un salarié à domicile, avant toute majoration ?",1,23,23
"Dans quel cas particulier le plafond annuel de 12 000 € (ou 15 000 € la première année d'embauche) pour l’emploi à domicile peut-il être augmenté de 1 500 € supplémentaires, sans jamais dépasser 15 000 € (ou 18 000 € en première année) ?","Parmi les activités suivantes, laquelle est strictement exclue du champ des dépenses éligibles au crédit d’impôt pour l’emploi d’un salarié à domicile, même si l’activité est exercée chez une personne dépendante ?",1,23,23
"Dans le cadre du crédit d’impôt pour emploi à domicile, jusqu’à quel montant maximum la limite de dépenses peut-elle être majorée pour la première année d’embauche d’un salarié à domicile, si le contribuable a des personnes à charge ?","Par défaut, à combien s’élève en euros la limite annuelle de dépenses retenues pour le calcul du crédit d’impôt lorsqu’on emploie un salarié à domicile, avant toute majoration ?",1,23,23
"Dans le cadre du crédit d’impôt pour emploi à domicile, jusqu’à quel montant maximum la limite de dépenses peut-elle être majorée pour la première année d’embauche d’un salarié à domicile, si le contribuable a des personnes à charge ?","Parmi les activités suivantes, laquelle est strictement exclue du champ des dépenses éligibles au crédit d’impôt pour l’emploi d’un salarié à domicile, même si l’activité est exercée chez une personne dépendante ?",1,23,23
"Par défaut, à combien s’élève en euros la limite annuelle de dépenses retenues pour le calcul du crédit d’impôt lorsqu’on emploie un salarié à domicile, avant toute majoration ?","Parmi les activités suivantes, laquelle est strictement exclue du champ des dépenses éligibles au crédit d’impôt pour l’emploi d’un salarié à domicile, même si l’activité est exercée chez une personne dépendante ?",1,23,23
Que permet d'obtenir l'avis d'impôt sur le revenu qui vous est adressé par l'administration fiscale ?,"Si un couple se marie le 1er juin de l’année N, quelle est la règle normale pour leurs déclarations de revenus au titre de l’année N ?",0,0,1
Que permet d'obtenir l'avis d'impôt sur le revenu qui vous est adressé par l'administration fiscale ?,Un enfant célibataire et mineur peut-il être imposé en son nom propre ?,0,0,1
Que permet d'obtenir l'avis d'impôt sur le revenu qui vous est adressé par l'administration fiscale ?,Un enfant majeur qui s’est marié peut-il demander son rattachement au foyer de ses parents ?,0,0,1
Que permet d'obtenir l'avis d'impôt sur le revenu qui vous est adressé par l'administration fiscale ?,Quel est le délai maximal pour signaler aux services fiscaux un changement de situation familiale afin d’ajuster le prélèvement à la source ?,0,0,1
Que permet d'obtenir l'avis d'impôt sur le revenu qui vous est adressé par l'administration fiscale ?,Comment doivent déclarer leurs revenus deux personnes qui vivent en union libre sans être mariées ni pacsées ?,0,0,1
Que permet d'obtenir l'avis d'impôt sur le revenu qui vous est adressé par l'administration fiscale ?,"En cas de mariage, dans quelles conditions peut-on opter pour une imposition séparée l’année même du mariage ?",0,0,1
Que permet d'obtenir l'avis d'impôt sur le revenu qui vous est adressé par l'administration fiscale ?,Dans quelle hypothèse deux époux peuvent-ils déposer des déclarations distinctes même s’ils ne sont pas divorcés ?,0,0,1
Que permet d'obtenir l'avis d'impôt sur le revenu qui vous est adressé par l'administration fiscale ?,"En cas de décès d’un des conjoints en cours d’année, combien de déclarations doivent être souscrites pour cette année ?",0,0,1
Que permet d'obtenir l'avis d'impôt sur le revenu qui vous est adressé par l'administration fiscale ?,Comment se déclare la quote-part de revenus communs lorsque deux époux divorcent en cours d’année ?,0,0,1
Que permet d'obtenir l'avis d'impôt sur le revenu qui vous est adressé par l'administration fiscale ?,"Lorsqu’un enfant atteint ses 18 ans en milieu d’année, quel est le principe de sa déclaration de revenus ?",0,0,1
Que permet d'obtenir l'avis d'impôt sur le revenu qui vous est adressé par l'administration fiscale ?,Quelle est la règle générale pour le nombre de déclarations de revenus dans un couple marié ou pacsé vivant sous le même toit toute l’année ?,0,0,1
Qu'est-ce que la déclaration automatique proposée depuis 2019 ?,"Si un couple se marie le 1er juin de l’année N, quelle est la règle normale pour leurs déclarations de revenus au titre de l’année N ?",0,0,1
Qu'est-ce que la déclaration automatique proposée depuis 2019 ?,Un enfant célibataire et mineur peut-il être imposé en son nom propre ?,0,0,1
Qu'est-ce que la déclaration automatique proposée depuis 2019 ?,Un enfant majeur qui s’est marié peut-il demander son rattachement au foyer de ses parents ?,0,0,1
Qu'est-ce que la déclaration automatique proposée depuis 2019 ?,Quel est le délai maximal pour signaler aux services fiscaux un changement de situation familiale afin d’ajuster le prélèvement à la source ?,0,0,1
Qu'est-ce que la déclaration automatique proposée depuis 2019 ?,Comment doivent déclarer leurs revenus deux personnes qui vivent en union libre sans être mariées ni pacsées ?,0,0,1
Qu'est-ce que la déclaration automatique proposée depuis 2019 ?,"En cas de mariage, dans quelles conditions peut-on opter pour une imposition séparée l’année même du mariage ?",0,0,1
Qu'est-ce que la déclaration automatique proposée depuis 2019 ?,Dans quelle hypothèse deux époux peuvent-ils déposer des déclarations distinctes même s’ils ne sont pas divorcés ?,0,0,1
Qu'est-ce que la déclaration automatique proposée depuis 2019 ?,"En cas de décès d’un des conjoints en cours d’année, combien de déclarations doivent être souscrites pour cette année ?",0,0,1
Qu'est-ce que la déclaration automatique proposée depuis 2019 ?,Comment se déclare la quote-part de revenus communs lorsque deux époux divorcent en cours d’année ?,0,0,1
Qu'est-ce que la déclaration automatique proposée depuis 2019 ?,"Lorsqu’un enfant atteint ses 18 ans en milieu d’année, quel est le principe de sa déclaration de revenus ?",0,0,1
Qu'est-ce que la déclaration automatique proposée depuis 2019 ?,Quelle est la règle générale pour le nombre de déclarations de revenus dans un couple marié ou pacsé vivant sous le même toit toute l’année ?,0,0,1
Que se passe-t-il si vous n'êtes pas en mesure de déclarer vos revenus en ligne malgré l'accès à Internet ?,"Si un couple se marie le 1er juin de l’année N, quelle est la règle normale pour leurs déclarations de revenus au titre de l’année N ?",0,0,1
Que se passe-t-il si vous n'êtes pas en mesure de déclarer vos revenus en ligne malgré l'accès à Internet ?,Un enfant célibataire et mineur peut-il être imposé en son nom propre ?,0,0,1
Que se passe-t-il si vous n'êtes pas en mesure de déclarer vos revenus en ligne malgré l'accès à Internet ?,Un enfant majeur qui s’est marié peut-il demander son rattachement au foyer de ses parents ?,0,0,1
Que se passe-t-il si vous n'êtes pas en mesure de déclarer vos revenus en ligne malgré l'accès à Internet ?,Quel est le délai maximal pour signaler aux services fiscaux un changement de situation familiale afin d’ajuster le prélèvement à la source ?,0,0,1
Que se passe-t-il si vous n'êtes pas en mesure de déclarer vos revenus en ligne malgré l'accès à Internet ?,Comment doivent déclarer leurs revenus deux personnes qui vivent en union libre sans être mariées ni pacsées ?,0,0,1
Que se passe-t-il si vous n'êtes pas en mesure de déclarer vos revenus en ligne malgré l'accès à Internet ?,"En cas de mariage, dans quelles conditions peut-on opter pour une imposition séparée l’année même du mariage ?",0,0,1
Que se passe-t-il si vous n'êtes pas en mesure de déclarer vos revenus en ligne malgré l'accès à Internet ?,Dans quelle hypothèse deux époux peuvent-ils déposer des déclarations distinctes même s’ils ne sont pas divorcés ?,0,0,1
